query_id,user_id,role,department,database_name,table_name,query_type,query_text,rows_accessed,execution_time_ms,timestamp,hour,day_of_week,weekend_access,source_ip,country,device_type,sensitive_table,download_size_mb,failed_query_attempts,query_frequency_last_hour,database_sensitivity,privileged_user,behavior_anomaly_score,risk_label
QRY003378,USR00252,Manager,IT,AuditDB,inventory,INSERT,INSERT INTO inventory VALUES (...),454,266,2026-01-13 17:03:39,11,Friday,False,98.168.155.136,India,Mobile,False,4.53,0,4,CRITICAL,False,6.5,LOW
QRY003379,USR00876,Manager,Operations,PayrollDB,tickets,INSERT,INSERT INTO tickets VALUES (...),209,59,2026-06-03 16:17:04,20,Friday,False,54.223.185.222,India,Windows Laptop,False,3.72,1,1,HIGH,False,9.89,LOW
QRY003380,USR00782,Manager,Finance,FinanceDB,inventory,UPDATE,UPDATE inventory SET status='active',89,416,2026-05-25 15:38:46,10,Monday,False,17.123.254.130,India,Windows Laptop,False,3.85,1,5,CRITICAL,False,15.89,LOW
QRY003381,USR00546,Admin,Finance,HRDB,attendance,UPDATE,UPDATE attendance SET status='active',334,410,2026-05-22 06:04:20,3,Thursday,False,220.179.169.142,India,Tablet,False,0.46,1,7,HIGH,True,18.58,LOW
QRY003382,USR00092,DBA,Finance,AuditDB,attendance,UPDATE,UPDATE attendance SET status='active',41630,1746,2026-03-29 09:00:21,7,Sunday,True,181.125.101.62,Brazil,MacBook,False,11.72,3,28,HIGH,True,71.33,MEDIUM
QRY003383,USR00326,SecurityAnalyst,IT,HRDB,attendance,INSERT,INSERT INTO attendance VALUES (...),228,400,2026-02-12 03:40:03,5,Tuesday,False,13.64.41.189,India,Linux Workstation,False,0.27,0,4,CRITICAL,False,6.05,LOW
QRY003384,USR00470,SecurityAnalyst,Operations,AuditDB,attendance,SELECT,SELECT * FROM attendance,827,104,2026-02-07 21:40:21,4,Friday,False,15.102.44.155,India,Tablet,False,7.55,0,7,CRITICAL,False,11.34,LOW
QRY003385,USR00389,Developer,IT,CustomerDB,products,SELECT,SELECT * FROM products,965,316,2026-06-14 21:48:42,9,Monday,False,86.210.28.77,India,Linux Workstation,False,0.07,0,1,LOW,False,1.6,LOW
QRY003386,USR01013,DBA,Security,PayrollDB,inventory,UPDATE,UPDATE inventory SET status='active',193,170,2026-02-14 20:56:57,9,Saturday,True,133.86.4.202,India,Windows Laptop,False,8.45,0,6,CRITICAL,True,9.86,LOW
QRY003387,USR00614,Developer,Finance,HRDB,attendance,UPDATE,UPDATE attendance SET status='active',36,59,2026-03-14 07:13:56,8,Saturday,True,73.93.95.14,India,Mobile,False,4.07,0,2,LOW,False,3.41,LOW
QRY003388,USR00589,DBA,Finance,CustomerDB,logs,UPDATE,UPDATE logs SET status='active',102,474,2026-01-14 15:56:54,19,Tuesday,False,129.107.14.4,India,Mobile,False,2.13,1,10,MEDIUM,True,23.22,LOW
QRY003389,USR00713,Developer,Operations,AuditDB,products,INSERT,INSERT INTO products VALUES (...),424,85,2026-06-04 05:07:58,4,Saturday,True,122.237.154.115,India,Tablet,False,0.52,1,5,CRITICAL,False,15.59,LOW
QRY003390,USR01140,Developer,Security,PayrollDB,tickets,INSERT,INSERT INTO tickets VALUES (...),378,465,2026-05-04 15:19:42,16,Saturday,True,133.128.41.247,India,Linux Workstation,False,3.45,1,1,LOW,False,9.88,LOW
QRY003391,USR00647,Developer,Operations,CustomerDB,products,INSERT,INSERT INTO products VALUES (...),821,405,2026-02-08 14:34:26,21,Tuesday,False,161.221.49.64,India,Windows Laptop,False,9.65,0,1,CRITICAL,False,2.55,LOW
QRY003392,USR00289,Admin,Finance,FinanceDB,tickets,SELECT,SELECT * FROM tickets,592,365,2026-06-07 10:04:57,3,Thursday,False,46.102.177.22,India,MacBook,False,9.36,1,5,HIGH,True,16.5,LOW
QRY003393,USR00680,Admin,Operations,HRDB,logs,INSERT,INSERT INTO logs VALUES (...),318,452,2026-03-21 15:19:53,8,Sunday,True,190.120.59.107,India,MacBook,False,6.97,0,10,CRITICAL,True,15.73,LOW
QRY003394,USR00924,Developer,Finance,HRDB,tickets,INSERT,INSERT INTO tickets VALUES (...),953,344,2026-03-21 01:21:39,2,Thursday,False,166.248.10.43,India,Mobile,False,7.68,0,2,LOW,False,3.86,LOW
QRY003395,USR00648,DBA,HR,HRDB,credit_cards,SELECT,SELECT * FROM credit_cards,25983,1498,2026-02-04 06:11:51,22,Monday,False,16.152.76.58,Brazil,Windows Laptop,True,50.73,1,30,LOW,True,60.67,MEDIUM
QRY003396,USR00908,Manager,Security,PayrollDB,logs,UPDATE,UPDATE logs SET status='active',716,427,2026-04-16 10:40:29,16,Wednesday,False,98.157.206.242,India,Tablet,False,0.62,0,4,CRITICAL,False,6.13,LOW
QRY003397,USR00708,SecurityAnalyst,Security,HRDB,tickets,INSERT,INSERT INTO tickets VALUES (...),267,340,2026-03-12 08:08:12,13,Monday,False,54.46.25.106,India,MacBook,False,0.35,1,7,LOW,False,18.56,LOW
QRY003398,USR01190,DBA,Finance,AuditDB,products,SELECT,SELECT * FROM products,989,197,2026-02-04 05:21:30,23,Friday,False,87.26.186.55,India,Windows Laptop,False,8.43,0,5,MEDIUM,True,8.44,LOW
QRY003399,USR01200,DBA,Finance,HRDB,tickets,SELECT,SELECT * FROM tickets,73,337,2026-03-25 09:14:30,10,Friday,False,68.168.178.105,India,Tablet,False,6.27,0,6,LOW,True,9.63,LOW
QRY003400,USR00061,SecurityAnalyst,HR,HRDB,attendance,INSERT,INSERT INTO attendance VALUES (...),321,492,2026-02-15 18:37:08,14,Tuesday,False,186.15.194.97,India,Windows Laptop,False,2.15,1,1,LOW,False,9.75,LOW
QRY003401,USR00372,SecurityAnalyst,IT,AuditDB,customers,SELECT,SELECT * FROM customers,141246,12668,2026-05-15 10:57:19,19,Thursday,False,140.242.157.138,Russia,Tablet,True,906.97,5,89,HIGH,False,278.32,HIGH
QRY003402,USR00272,Admin,Operations,AuditDB,products,SELECT,SELECT * FROM products,1211,1375,2026-03-09 12:33:26,14,Friday,False,207.158.223.134,India,Windows Laptop,False,12.73,2,14,HIGH,True,38.39,MEDIUM
QRY003403,USR00640,DBA,Security,HRDB,logs,UPDATE,UPDATE logs SET status='active',5917,2991,2026-01-05 07:27:27,15,Monday,False,117.76.213.47,Germany,MacBook,False,74.82,3,25,CRITICAL,True,69.57,MEDIUM
QRY003404,USR00596,DBA,HR,AuditDB,credit_cards,SELECT,SELECT * FROM credit_cards,471375,10903,2026-06-10 05:23:58,2,Saturday,True,54.5.18.98,Brazil,Linux Workstation,True,350.22,5,83,LOW,True,246.66,HIGH
QRY003405,USR01051,Developer,Finance,AuditDB,tickets,SELECT,SELECT * FROM tickets,1000,383,2026-05-23 05:07:35,18,Thursday,False,155.66.158.157,India,Linux Workstation,False,0.33,1,8,HIGH,False,20.13,LOW
QRY003406,USR00203,DBA,Finance,AuditDB,logs,INSERT,INSERT INTO logs VALUES (...),589,220,2026-01-10 19:13:01,2,Friday,False,200.187.199.71,India,Linux Workstation,False,1.77,1,1,HIGH,True,9.74,LOW
QRY003407,USR00260,SecurityAnalyst,Security,FinanceDB,logs,UPDATE,UPDATE logs SET status='active',728,57,2026-03-21 09:16:25,15,Wednesday,False,66.185.175.242,India,Linux Workstation,False,9.1,0,4,MEDIUM,False,6.98,LOW
QRY003408,USR00164,Manager,Finance,FinanceDB,inventory,SELECT,SELECT * FROM inventory,823,40,2026-04-28 17:18:28,3,Thursday,False,218.108.132.149,India,Linux Workstation,False,2.52,0,2,LOW,False,3.33,LOW
QRY003409,USR00646,SecurityAnalyst,Operations,CustomerDB,products,INSERT,INSERT INTO products VALUES (...),147,149,2026-02-15 20:02:43,17,Monday,False,108.251.143.71,India,Mobile,False,2.15,0,1,LOW,False,1.73,LOW
QRY003410,USR00998,DBA,Operations,PayrollDB,credit_cards,UPDATE,UPDATE credit_cards SET status='active',30331,2369,2026-02-11 08:02:52,3,Friday,False,206.196.210.235,Brazil,Windows Laptop,True,58.67,2,17,MEDIUM,True,50.4,MEDIUM
QRY003411,USR00002,Manager,IT,FinanceDB,customers,UPDATE,UPDATE customers SET status='active',18598,2338,2026-01-10 23:09:30,1,Tuesday,False,105.235.214.194,Brazil,Mobile,True,20.48,3,16,CRITICAL,False,51.91,MEDIUM
QRY003412,USR01079,Manager,HR,CustomerDB,inventory,UPDATE,UPDATE inventory SET status='active',927,386,2026-01-17 02:04:36,2,Saturday,True,15.246.165.13,India,MacBook,False,5.44,1,6,HIGH,False,17.64,LOW
QRY003413,USR00708,Developer,Operations,PayrollDB,inventory,SELECT,SELECT * FROM inventory,736,423,2026-01-24 21:38:05,20,Sunday,True,37.129.161.78,India,MacBook,False,0.09,1,3,CRITICAL,False,12.58,LOW
QRY003414,USR00956,Developer,Operations,CustomerDB,products,SELECT,SELECT * FROM products,230,171,2026-02-24 16:55:24,5,Sunday,True,218.17.97.4,India,Windows Laptop,False,9.14,1,6,MEDIUM,False,17.94,LOW
QRY003415,USR00939,Manager,IT,HRDB,products,UPDATE,UPDATE products SET status='active',27,466,2026-06-13 03:01:57,17,Wednesday,False,125.221.167.228,India,Linux Workstation,False,1.59,0,3,MEDIUM,False,4.66,LOW
QRY003416,USR00560,SecurityAnalyst,Operations,AuditDB,attendance,INSERT,INSERT INTO attendance VALUES (...),701,215,2026-06-01 13:20:43,5,Friday,False,48.227.102.189,India,Tablet,False,2.36,1,8,MEDIUM,False,20.31,LOW
QRY003417,USR00633,SecurityAnalyst,Operations,CustomerDB,logs,INSERT,INSERT INTO logs VALUES (...),820,139,2026-02-28 17:56:29,2,Wednesday,False,14.220.159.67,India,Linux Workstation,False,7.34,1,4,HIGH,False,14.82,LOW
QRY003418,USR00846,DBA,HR,AuditDB,salary,SELECT,SELECT * FROM salary,942328,7752,2026-02-09 02:17:54,12,Tuesday,False,47.120.101.254,Russia,MacBook,True,138.36,3,71,CRITICAL,True,238.57,HIGH
QRY003419,USR00291,SecurityAnalyst,HR,HRDB,credit_cards,SELECT,SELECT * FROM credit_cards,335539,2236,2026-01-12 11:34:19,22,Tuesday,False,27.66.157.81,Russia,Tablet,True,942.32,8,41,HIGH,False,253.29,HIGH
QRY003420,USR01117,DBA,HR,PayrollDB,bank_accounts,SELECT,SELECT * FROM bank_accounts,39417,2894,2026-01-22 17:29:26,13,Monday,False,188.156.48.149,Brazil,MacBook,True,64.42,2,10,MEDIUM,True,41.38,MEDIUM
QRY003421,USR01110,SecurityAnalyst,HR,HRDB,logs,INSERT,INSERT INTO logs VALUES (...),574,453,2026-06-15 11:18:02,23,Tuesday,False,174.156.179.27,India,Windows Laptop,False,0.05,1,6,LOW,False,17.06,LOW
QRY003422,USR01007,Developer,Finance,HRDB,products,INSERT,INSERT INTO products VALUES (...),620,197,2026-05-13 12:20:46,0,Tuesday,False,222.197.175.234,India,Mobile,False,3.62,1,1,HIGH,False,9.92,LOW
QRY003423,USR00798,Developer,IT,AuditDB,tickets,SELECT,SELECT * FROM tickets,763,54,2026-01-01 13:32:56,6,Saturday,True,136.186.203.21,India,Tablet,False,8.39,0,9,HIGH,False,14.42,LOW
QRY003424,USR00793,Developer,Security,AuditDB,inventory,UPDATE,UPDATE inventory SET status='active',1850,1091,2026-06-10 09:58:12,10,Saturday,True,205.153.203.227,India,Mobile,False,35.62,2,28,HIGH,False,61.75,MEDIUM
QRY003425,USR00114,Manager,IT,CustomerDB,inventory,INSERT,INSERT INTO inventory VALUES (...),387,142,2026-03-18 07:06:12,16,Sunday,True,180.27.188.96,India,Windows Laptop,False,0.92,0,9,CRITICAL,False,13.63,LOW
QRY003426,USR00901,Developer,Operations,HRDB,logs,INSERT,INSERT INTO logs VALUES (...),43,83,2026-01-02 07:11:33,5,Sunday,True,58.97.141.178,India,Mobile,False,8.42,0,9,LOW,False,14.35,LOW
QRY003427,USR00596,Developer,Finance,PayrollDB,inventory,SELECT,SELECT * FROM inventory,345,195,2026-04-14 05:57:44,10,Tuesday,False,60.135.155.92,India,Linux Workstation,False,7.44,0,1,LOW,False,2.28,LOW
QRY003428,USR01007,Admin,HR,CustomerDB,inventory,SELECT,SELECT * FROM inventory,522,305,2026-04-17 11:50:36,15,Thursday,False,170.239.163.176,India,MacBook,False,9.42,1,4,MEDIUM,True,14.99,LOW
QRY003429,USR01039,SecurityAnalyst,IT,HRDB,bank_accounts,DELETE,DELETE FROM bank_accounts,586978,3588,2026-02-16 22:25:06,6,Thursday,False,132.206.151.138,Germany,Windows Laptop,True,548.85,6,99,MEDIUM,False,310.08,HIGH
QRY003430,USR00302,Manager,Security,HRDB,tickets,SELECT,SELECT * FROM tickets,822,107,2026-03-09 23:18:57,18,Thursday,False,216.41.4.79,India,Tablet,False,8.44,1,3,LOW,False,13.43,LOW
QRY003431,USR00170,SecurityAnalyst,Operations,AuditDB,inventory,SELECT,SELECT * FROM inventory,984,118,2026-06-09 13:10:01,15,Tuesday,False,201.46.233.161,India,MacBook,False,3.21,0,4,LOW,False,6.42,LOW
QRY003432,USR00990,Admin,IT,FinanceDB,customers,UPDATE,UPDATE customers SET status='active',32668,2287,2026-02-04 17:23:51,11,Thursday,False,109.243.161.107,India,Mobile,True,31.59,3,17,HIGH,True,55.93,MEDIUM
QRY003433,USR01094,SecurityAnalyst,Security,PayrollDB,logs,UPDATE,UPDATE logs SET status='active',18694,1123,2026-05-23 23:36:34,12,Monday,False,212.23.187.184,Brazil,Tablet,False,81.58,2,17,MEDIUM,False,51.53,MEDIUM
QRY003434,USR01075,SecurityAnalyst,Operations,CustomerDB,logs,SELECT,SELECT * FROM logs,609,83,2026-05-04 06:16:40,11,Monday,False,223.215.97.147,India,Mobile,False,5.86,1,1,HIGH,False,10.15,LOW
QRY003435,USR00944,DBA,IT,AuditDB,products,INSERT,INSERT INTO products VALUES (...),798,112,2026-05-15 12:51:34,15,Thursday,False,80.109.208.183,India,MacBook,False,5.33,0,8,LOW,True,12.61,LOW
QRY003436,USR00876,Developer,Finance,AuditDB,attendance,SELECT,SELECT * FROM attendance,874,456,2026-01-02 10:14:32,1,Tuesday,False,196.21.123.178,India,Tablet,False,0.72,1,3,LOW,False,12.66,LOW
QRY003437,USR00942,SecurityAnalyst,IT,PayrollDB,tickets,UPDATE,UPDATE tickets SET status='active',461,439,2026-02-05 16:07:07,14,Thursday,False,66.217.250.178,India,Linux Workstation,False,6.18,1,2,HIGH,False,11.66,LOW
QRY003438,USR00889,Developer,Security,FinanceDB,inventory,SELECT,SELECT * FROM inventory,538,440,2026-04-21 04:11:44,12,Sunday,True,5.192.25.59,India,Tablet,False,3.86,0,4,MEDIUM,False,6.44,LOW
QRY003439,USR01054,SecurityAnalyst,Operations,HRDB,logs,SELECT,SELECT * FROM logs,624,241,2026-02-17 11:10:54,23,Sunday,True,68.56.82.3,India,Windows Laptop,False,3.7,0,10,LOW,False,15.43,LOW
QRY003440,USR00820,Admin,Security,CustomerDB,employees,DELETE,DELETE FROM employees,908857,6531,2026-03-20 03:42:51,9,Thursday,False,132.142.210.98,Germany,Windows Laptop,True,211.32,5,83,LOW,True,276.52,HIGH
QRY003441,USR00870,Admin,HR,CustomerDB,products,UPDATE,UPDATE products SET status='active',157,35,2026-01-26 00:56:20,16,Tuesday,False,43.87.109.67,India,MacBook,False,1.58,0,7,HIGH,True,10.67,LOW
QRY003442,USR00029,Admin,Operations,AuditDB,salary,DELETE,DELETE FROM salary,118746,11733,2026-03-02 08:05:10,0,Thursday,False,13.207.207.79,Germany,MacBook,True,577.85,4,83,HIGH,True,226.16,HIGH
QRY003443,USR00668,Admin,Finance,HRDB,attendance,SELECT,SELECT * FROM attendance,582,48,2026-03-31 10:18:24,16,Thursday,False,211.80.94.232,India,MacBook,False,9.22,1,2,HIGH,True,11.98,LOW
QRY003444,USR00020,SecurityAnalyst,Finance,AuditDB,tickets,UPDATE,UPDATE tickets SET status='active',549,219,2026-01-02 12:51:43,1,Friday,False,9.173.137.243,India,Windows Laptop,False,2.15,0,4,HIGH,False,6.27,LOW
QRY003445,USR00025,DBA,Security,FinanceDB,products,UPDATE,UPDATE products SET status='active',831,28,2026-05-22 06:12:01,6,Thursday,False,200.42.26.14,India,Linux Workstation,False,7.95,1,6,LOW,True,17.88,LOW
QRY003446,USR00046,Developer,HR,HRDB,attendance,INSERT,INSERT INTO attendance VALUES (...),423,94,2026-04-08 16:09:40,1,Friday,False,99.236.251.110,India,MacBook,False,9.24,1,3,LOW,False,13.47,LOW
QRY003447,USR00206,Manager,Operations,AuditDB,tickets,UPDATE,UPDATE tickets SET status='active',662,219,2026-06-03 22:34:28,6,Tuesday,False,213.167.239.160,India,Windows Laptop,False,2.21,1,9,HIGH,False,21.79,LOW
QRY003448,USR00096,SecurityAnalyst,Finance,FinanceDB,attendance,INSERT,INSERT INTO attendance VALUES (...),830,325,2026-01-13 06:28:04,20,Saturday,True,89.238.230.0,India,Mobile,False,2.04,1,9,HIGH,False,21.79,LOW
QRY003449,USR01100,Admin,Operations,AuditDB,logs,INSERT,INSERT INTO logs VALUES (...),827,489,2026-04-10 17:21:28,10,Tuesday,False,104.65.205.64,India,Tablet,False,6.72,1,10,MEDIUM,True,23.75,LOW
QRY003450,USR00039,Manager,IT,AuditDB,inventory,UPDATE,UPDATE inventory SET status='active',216,223,2026-02-13 01:02:25,3,Saturday,True,194.241.231.49,India,MacBook,False,7.4,1,4,LOW,False,14.76,LOW
QRY003451,USR01189,Developer,Security,FinanceDB,inventory,SELECT,SELECT * FROM inventory,714,27,2026-03-30 03:03:00,3,Sunday,True,106.153.174.132,India,Tablet,False,7.38,0,10,LOW,False,15.81,LOW
QRY003452,USR00228,SecurityAnalyst,HR,HRDB,tickets,INSERT,INSERT INTO tickets VALUES (...),52,359,2026-02-01 06:14:08,2,Sunday,True,17.145.255.126,India,Tablet,False,1.69,1,1,MEDIUM,False,9.67,LOW
QRY003453,USR00735,Manager,HR,FinanceDB,attendance,SELECT,SELECT * FROM attendance,949,349,2026-06-04 02:24:23,6,Friday,False,3.147.139.173,India,Windows Laptop,False,4.75,1,3,HIGH,False,13.07,LOW
QRY003454,USR01096,DBA,Security,HRDB,logs,SELECT,SELECT * FROM logs,36,49,2026-04-26 07:09:31,19,Thursday,False,197.79.149.186,India,MacBook,False,9.16,1,1,MEDIUM,True,10.42,LOW
QRY003455,USR00029,Manager,Finance,PayrollDB,inventory,INSERT,INSERT INTO inventory VALUES (...),489,62,2026-02-10 09:38:13,23,Saturday,True,87.149.148.144,India,Windows Laptop,False,1.37,1,4,MEDIUM,False,14.19,LOW
QRY003456,USR01138,DBA,IT,FinanceDB,employees,SELECT,SELECT * FROM employees,774752,6391,2026-05-24 18:41:34,4,Sunday,True,178.142.45.247,Germany,Linux Workstation,True,123.15,10,77,LOW,True,285.29,HIGH
QRY003457,USR00688,SecurityAnalyst,Security,PayrollDB,tickets,SELECT,SELECT * FROM tickets,4270,2833,2026-03-03 01:23:36,22,Saturday,True,176.189.248.13,India,MacBook,False,60.52,1,18,CRITICAL,False,41.48,MEDIUM
QRY003458,USR00686,Admin,Finance,AuditDB,tickets,SELECT,SELECT * FROM tickets,502,84,2026-05-04 04:32:12,21,Friday,False,48.162.220.221,India,Mobile,False,3.43,0,10,MEDIUM,True,15.39,LOW
QRY003459,USR00631,Developer,Operations,AuditDB,inventory,INSERT,INSERT INTO inventory VALUES (...),359,99,2026-03-18 08:55:15,22,Wednesday,False,91.57.171.89,India,Mobile,False,4.54,0,10,MEDIUM,False,15.49,LOW
QRY003460,USR00796,Admin,HR,FinanceDB,attendance,UPDATE,UPDATE attendance SET status='active',622,367,2026-05-25 10:59:56,10,Tuesday,False,47.56.187.165,India,Windows Laptop,False,7.77,0,7,LOW,True,11.34,LOW
QRY003461,USR00710,Admin,Finance,PayrollDB,tickets,SELECT,SELECT * FROM tickets,131,284,2026-06-10 23:49:10,11,Thursday,False,203.217.41.147,India,Mobile,False,2.56,0,5,MEDIUM,True,7.77,LOW
QRY003462,USR00180,Manager,Operations,AuditDB,credit_cards,SELECT,SELECT * FROM credit_cards,472751,11612,2026-05-19 22:40:41,14,Thursday,False,125.161.62.76,Germany,Mobile,True,555.7,3,57,LOW,False,212.35,HIGH
QRY003463,USR00192,Manager,Finance,AuditDB,logs,UPDATE,UPDATE logs SET status='active',855,445,2026-01-03 20:41:46,23,Friday,False,45.239.100.68,India,Tablet,False,2.64,1,10,CRITICAL,False,23.35,LOW
QRY003464,USR00714,Admin,Operations,CustomerDB,logs,UPDATE,UPDATE logs SET status='active',301,236,2026-06-10 01:25:49,14,Wednesday,False,37.76.189.225,India,MacBook,False,2.96,0,10,LOW,True,15.33,LOW
QRY003465,USR00116,Developer,Finance,PayrollDB,inventory,INSERT,INSERT INTO inventory VALUES (...),456,290,2026-02-20 17:50:42,17,Thursday,False,93.164.82.66,India,Tablet,False,2.3,0,4,MEDIUM,False,6.28,LOW
QRY003466,USR00877,DBA,HR,CustomerDB,inventory,SELECT,SELECT * FROM inventory,25980,650,2026-01-06 02:19:40,4,Wednesday,False,151.17.49.249,Brazil,Linux Workstation,False,77.31,1,28,CRITICAL,True,60.33,MEDIUM
QRY003467,USR00766,SecurityAnalyst,Operations,HRDB,logs,SELECT,SELECT * FROM logs,846,302,2026-01-20 18:31:32,6,Sunday,True,194.167.240.91,India,MacBook,False,6.67,1,7,LOW,False,19.25,LOW
QRY003468,USR00105,DBA,IT,HRDB,inventory,INSERT,INSERT INTO inventory VALUES (...),482,193,2026-02-25 13:01:33,9,Monday,False,29.139.30.184,India,MacBook,False,0.46,0,5,MEDIUM,True,7.59,LOW
QRY003469,USR01054,Manager,IT,FinanceDB,inventory,INSERT,INSERT INTO inventory VALUES (...),597,406,2026-05-19 18:00:20,8,Wednesday,False,82.200.86.249,India,Tablet,False,9.21,0,1,CRITICAL,False,2.48,LOW
QRY003470,USR00872,Manager,Operations,AuditDB,logs,SELECT,SELECT * FROM logs,988,440,2026-01-17 03:00:35,22,Wednesday,False,186.149.241.180,India,MacBook,False,9.0,1,8,LOW,False,21.0,LOW
QRY003471,USR00245,DBA,Finance,AuditDB,attendance,UPDATE,UPDATE attendance SET status='active',38035,2568,2026-04-16 19:15:26,13,Tuesday,False,52.121.96.44,Germany,Windows Laptop,False,74.42,3,27,LOW,True,75.75,MEDIUM
QRY003472,USR00029,Developer,Finance,CustomerDB,logs,SELECT,SELECT * FROM logs,36542,830,2026-02-11 17:18:02,17,Thursday,False,77.158.233.246,Brazil,MacBook,False,75.81,3,17,LOW,False,60.74,MEDIUM
QRY003473,USR01191,SecurityAnalyst,IT,AuditDB,inventory,SELECT,SELECT * FROM inventory,8058,1388,2026-01-02 03:12:31,15,Thursday,False,168.99.111.218,Brazil,Mobile,False,86.15,2,19,HIGH,False,53.92,MEDIUM
QRY003474,USR01129,DBA,Finance,PayrollDB,tickets,UPDATE,UPDATE tickets SET status='active',535,336,2026-01-01 18:43:39,12,Wednesday,False,218.194.38.101,India,Mobile,False,5.22,1,8,MEDIUM,True,20.58,LOW
QRY003475,USR01093,SecurityAnalyst,Operations,AuditDB,products,INSERT,INSERT INTO products VALUES (...),468,301,2026-04-14 09:18:47,5,Wednesday,False,150.85.29.111,India,Tablet,False,4.8,0,1,HIGH,False,2.03,LOW
QRY003476,USR00668,SecurityAnalyst,IT,FinanceDB,attendance,INSERT,INSERT INTO attendance VALUES (...),116,156,2026-01-01 03:11:29,7,Tuesday,False,12.142.81.140,India,Tablet,False,3.16,0,9,LOW,False,13.83,LOW
QRY003477,USR00302,Developer,HR,CustomerDB,tickets,SELECT,SELECT * FROM tickets,617,182,2026-03-22 10:43:16,10,Thursday,False,190.108.158.206,India,Mobile,False,0.85,0,4,CRITICAL,False,6.15,LOW
QRY003478,USR00248,DBA,Operations,PayrollDB,inventory,UPDATE,UPDATE inventory SET status='active',17153,1222,2026-03-15 09:45:10,13,Tuesday,False,122.130.0.99,India,Tablet,False,76.42,2,13,LOW,True,44.86,MEDIUM
QRY003479,USR01041,Developer,HR,AuditDB,products,INSERT,INSERT INTO products VALUES (...),255,485,2026-05-12 07:04:56,3,Thursday,False,30.74.4.46,India,MacBook,False,5.24,1,10,MEDIUM,False,23.55,LOW
QRY003480,USR00446,Admin,Security,CustomerDB,attendance,SELECT,SELECT * FROM attendance,961,75,2026-05-30 21:02:02,10,Wednesday,False,159.81.89.242,India,MacBook,False,9.29,1,8,HIGH,True,21.03,LOW
QRY003481,USR00889,DBA,Operations,PayrollDB,logs,UPDATE,UPDATE logs SET status='active',23245,2252,2026-01-09 06:55:19,12,Monday,False,199.123.129.105,India,Windows Laptop,False,76.67,1,22,MEDIUM,True,50.99,MEDIUM
